id	project	name	bps	sequences	biome	feature	material	enviroment&nbsp;package	sequencing&nbsp;type	location	avg&nbsp;seq&nbsp;length		select
4563780.3	12LRC1: Effect of antibiotic treatment on the fecal microbiome of a dairy cow	Cowmanure_Control_2_D-1_KK12_R2_	3864733700	38647337	terrestrial biome	cow shed	animal manure	miscellaneous	WGS	Virginia Tech Dairy Farm, Blacksburg, VA	100.000	public	
4563781.3	12LRC1: Effect of antibiotic treatment on the fecal microbiome of a dairy cow	Cowmanure_Control_2_D3_KK4_R1_	2176742304	21551904	terrestrial biome	cow shed	animal manure	miscellaneous	WGS	Virginia Tech Dairy Farm, Blacksburg, VA	101.000	public	
4563782.3	12LRC1: Effect of antibiotic treatment on the fecal microbiome of a dairy cow	Cowmanure_Control_2_D3_KK4_R2_	2176742304	21551904	terrestrial biome	cow shed	animal manure	miscellaneous	WGS	Virginia Tech Dairy Farm, Blacksburg, VA	101.000	public	
4563783.3	12LRC1: Effect of antibiotic treatment on the fecal microbiome of a dairy cow	Cowmanure_Control_3_D-1_KK8_R1_	3381224268	33477468	terrestrial biome	cow shed	animal manure	miscellaneous	WGS	Virginia Tech Dairy Farm, Blacksburg, VA	101.000	public	
4563784.3	12LRC1: Effect of antibiotic treatment on the fecal microbiome of a dairy cow	Cowmanure_Control_3_D-1_KK8_R2_	3347746800	33477468	terrestrial biome	cow shed	animal manure	miscellaneous	WGS	Virginia Tech Dairy Farm, Blacksburg, VA	100.000	public	
4563785.3	12LRC1: Effect of antibiotic treatment on the fecal microbiome of a dairy cow	Cowmanure_Control_3_D3_KK6_R1_	3720873734	36840334	terrestrial biome	cow shed	animal manure	miscellaneous	WGS	Virginia Tech Dairy Farm, Blacksburg, VA	101.000	public	
4563786.3	12LRC1: Effect of antibiotic treatment on the fecal microbiome of a dairy cow	Cowmanure_Control_3_D3_KK6_R2_	3684033400	36840334	terrestrial biome	cow shed	animal manure	miscellaneous	WGS	Virginia Tech Dairy Farm, Blacksburg, VA	100.000	public	
4563797.3	ShrimpTankFloc	ShrimpTankFloc	5192433474	20805008	aquatic biome	biofilm	water	microbial mat|biofilm	WGS	North Carolina	249.576	public	
4564088.3	Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota	H1.contigs	38165429	51338	terrestrial biome	organic feature	feces	human-gut	WGS	Lake Eyasi, Tanzania	743.415	public	
4564089.3	Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota	H13.contigs	89510044	236928	terrestrial biome	organic feature	feces	human-gut	WGS	Lake Eyasi, Tanzania	377.794	public	
4564090.3	Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota	H15.contigs	63029087	165377	terrestrial biome	organic feature	feces	human-gut	WGS	Lake Eyasi, Tanzania	381.124	public	
4564091.3	Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota	H16.contigs	105545044	305206	terrestrial biome	organic feature	feces	human-gut	WGS	Lake Eyasi, Tanzania	345.816	public	
4564092.3	Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota	H18.contigs	64225460	164926	terrestrial biome	organic feature	feces	human-gut	WGS	Lake Eyasi, Tanzania	389.420	public	
4564093.3	Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota	H2.contigs	39631522	116896	terrestrial biome	organic feature	feces	human-gut	WGS	Lake Eyasi, Tanzania	339.032	public	
4564094.3	Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota	H20.contigs	54253957	146831	terrestrial biome	organic feature	feces	human-gut	WGS	Lake Eyasi, Tanzania	369.499	public	
4564095.3	Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota	H25.contigs	39808424	112191	terrestrial biome	organic feature	feces	human-gut	WGS	Lake Eyasi, Tanzania	354.827	public	
4564096.3	Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota	H26.contigs	35306301	96676	terrestrial biome	organic feature	feces	human-gut	WGS	Lake Eyasi, Tanzania	365.202	public	
4564097.3	Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota	H3.contigs	77353398	162922	terrestrial biome	organic feature	feces	human-gut	WGS	Lake Eyasi, Tanzania	474.788	public	
4564098.3	Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota	H4.contigs	25082931	65598	terrestrial biome	organic feature	feces	human-gut	WGS	Lake Eyasi, Tanzania	382.373	public	
4564099.3	Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota	H6.contigs	33207761	74378	terrestrial biome	organic feature	feces	human-gut	WGS	Lake Eyasi, Tanzania	446.473	public	
4564100.3	Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota	IT5.contigs	80340123	126909	terrestrial biome	organic feature	feces	human-gut	WGS	Bologna	633.053	public	
4564112.3	ELBA methane seep	ELBAsite2	988659336	3274185	mediterranean sea biome	cold seep	sediment	sediment	WGS	Elba, Mediteranian	301.956	public	
4564113.3	ELBA methane seep	ELBAsite4	662276355	2212188	mediterranean sea biome	cold seep	sediment	sediment	WGS	Elba, Mediteranian	299.376	public	
4564114.3	ELBA methane seep	ELBAsite6	570167987	1903038	mediterranean sea biome	cold seep	sediment	sediment	WGS	Elba, Mediteranian	299.609	public	
4564233.3	Microverse	WHPairedend	356751338	895736	terrestrial biome	anthropogenic feature	anthropogenic environmental material	microbial mat|biofilm	WGS	SW7 5BD	398.277	public	
4564416.3	Hydrocarbon Metagenomics Project	Iso3T.contigs.200	317267206	578251	freshwater biome	anaerobic bioreactor	biological product	built environment	WGS	Athabasca Oil Sands	548.667	public	
4564417.3	Hydrocarbon Metagenomics Project	MindOilSands.contigs.200	382085821	844717	freshwater biome	mine tailing	waste water	wastewater|sludge	WGS	Fort McMurray, Alberta	452.324	public	
4564469.3	Activated_sludge_virome	3-ASV	3772420183	23253869	freshwater biome	wastewater treatment plant	sludge	wastewater|sludge	WGS	Beijing	162.228	public	
4564470.3	Activated_sludge_virome	5-ASV	3689529222	25936904	freshwater biome	wastewater treatment plant	sludge	wastewater|sludge	WGS	Beijing	142.250	public	
4564471.3	Activated_sludge_virome	9-ASV	4262990914	28929703	freshwater biome	wastewater treatment plant	sludge	wastewater|sludge	WGS	Beijing	147.357	public	
4564894.3	Beijing Hospital Air MetaGenome Part2	JZ-Emergency	2142349120	21229302	terrestrial biome	air conditioning unit	air	air	WGS	Beijing Hospital	100.915	public	
4564895.3	Beijing Hospital Air MetaGenome Part2	MZ-Outpatient Hall	4625305072	45829914	terrestrial biome	air conditioning unit	air	air	WGS	Beijing Hospital	100.923	public	
4565458.3	VCCB Metagenomics	ForestSouth	87262168	195138	Mediterranean forests, woodlands, and shrub biome	plant-associated habitat	bulk soil	plant-associated	WGS	Apalta	447.182	public	
4565459.3	VCCB Metagenomics	ForestCenter	61669011	141694	Mediterranean forests, woodlands, and shrub biome	plant-associated habitat	bulk soil	plant-associated	WGS	Leyda	435.227	public	
4565460.3	VCCB Metagenomics	VineyardCenter	84497008	189372	Mediterranean forests, woodlands, and shrub biome	plant-associated habitat	bulk soil	plant-associated	WGS	Leyda	446.196	public	
4565461.3	VCCB Metagenomics	VineyardSouth	86785396	201266	Mediterranean forests, woodlands, and shrub biome	plant-associated habitat	bulk soil	plant-associated	WGS	Apalta	431.197	public	
4565462.3	VCCB Metagenomics	VineyardNorth	94090245	208095	Mediterranean forests, woodlands, and shrub biome	plant-associated habitat	bulk soil	plant-associated	WGS	Ocoa	452.150	public	
4565463.3	VCCB Metagenomics	ForestNorth	78236955	178272	Mediterranean forests, woodlands, and shrub biome	plant-associated habitat	bulk soil	plant-associated	WGS	Ocoa	438.863	public	
4565622.3	FK_AMD_MEGENOME_METATRANS	FKA10_Candidatus_Parvarchaeum_acidophilus_ARMAN-5_like	1041772	193	aquatic biome	channel	surface water	wastewater|sludge	WGS	Shaoguan	5397.782	public	
4565623.3	FK_AMD_MEGENOME_METATRANS	FKA11_Picrophilus_torridus_like	1113980	213	aquatic biome	channel	surface water	wastewater|sludge	WGS	Shaoguan	5229.953	public	
4565624.3	FK_AMD_MEGENOME_METATRANS	FKA8_Candidatus_Micrarchaeum_acidiphilum_ARMAN-2_like	1266728	179	aquatic biome	channel	surface water	wastewater|sludge	WGS	Shaoguan	7076.693	public	
4565625.3	FK_AMD_MEGENOME_METATRANS	FKA9_Candidatus_Parvarchaeum_acidiphilum_ARMAN-4_like	1223344	203	aquatic biome	channel	surface water	wastewater|sludge	WGS	Shaoguan	6026.325	public	
4565626.3	FK_AMD_MEGENOME_METATRANS	FKB1_Acidithiobacillus_ferrooxidans_like	2453291	364	aquatic biome	channel	surface water	wastewater|sludge	WGS	Shaoguan	6739.810	public	
4565627.3	FK_AMD_MEGENOME_METATRANS	FKB2_Acidithiobacillus_thiooxidans_like	2643526	330	aquatic biome	channel	surface water	wastewater|sludge	WGS	Shaoguan	8010.685	public	
4565628.3	FK_AMD_MEGENOME_METATRANS	FKB3_Leptospirillum_rubarum_like	2067509	295	aquatic biome	channel	surface water	wastewater|sludge	WGS	Shaoguan	7008.505	public	
4565629.3	FK_AMD_MEGENOME_METATRANS	FKB4_Leptospirillum_ferrodiazotrophum_like	2593804	235	aquatic biome	channel	surface water	wastewater|sludge	WGS	Shaoguan	11037.464	public	
4565630.3	FK_AMD_MEGENOME_METATRANS	FKB5_Acidiphilium_cryptum_like	3468182	361	aquatic biome	channel	surface water	wastewater|sludge	WGS	Shaoguan	9607.152	public	
4565631.3	FK_AMD_MEGENOME_METATRANS	FKB6_Alicyclobacillus_acidocaldarius_like	2449390	286	aquatic biome	channel	surface water	wastewater|sludge	WGS	Shaoguan	8564.301	public	
4565632.3	FK_AMD_MEGENOME_METATRANS	FKB7_Ferrovum_spp_like	2983188	276	aquatic biome	channel	surface water	wastewater|sludge	WGS	Shaoguan	10808.652	public	
4565980.3	FishFarmMG	FishFarm2009	2514806976	7171378	aquatic biome	sea	sediment	sediment	WGS	Turku Archipelago	350.673	public	
4565982.3	FishFarmMG	FishFarm2013a	3729315958	10217078	aquatic biome	sea	sediment	sediment	WGS	Turku Archipelago	365.008	public	
4565983.3	FishFarmMG	FishFarm2013b	3455999020	9284696	aquatic biome	sea	sediment	sediment	WGS	Turku Archipelago	372.225	public	
4565984.3	FishFarmMG	FishFarm2013c	2582346785	6784131	aquatic biome	sea	sediment	sediment	WGS	Turku Archipelago	380.645	public	
4566023.3	SysBioNaMa	OMMC-25jan2011-DNA-AssemblyFree	3010344455	28974185	aquatic biome	wastewater treatment plant	activated sludge	built environment	WGS	Schifflange wastewater reatment plant	103.897	public	
4566339.3	kbase	kbase.contigs	28011526	465211	marine biome	saline evaporation pond	saline water	water	WGS	East Lansing	60.213	public	
4566569.3	IODP 334 Site 1378 Sample B1H2	1378_B1H2_2.88mbsf	654506629	2416382	continental shelf	aquatic habitat	sediment	sediment	WGS	Costa Rica Margin	270.862	public	
4566594.3	IODP 334 Site 1378 Sample B4H6	1378_B4H6_32.29mbsf	237725870	863817	continental slope	aquatic habitat	sediment	sediment	WGS	Costa Rica Margin	275.204	public	
4566599.3	IODP 334 Site 1378 Sample B11H3	1378_B11H3_93.93mbsf	63158970	242643	continental slope	aquatic habitat	sediment	sediment	WGS	Costa Rica Margin	260.296	public	
4566627.3	Archaeal enrichment metagenome	Arc_0.02_enrichment	6908965553	17509613	ocean	ocean	water	water	WGS	North Eastern Pacific Ocean	394.581	public	
4566733.3	metagenome of completetly autotrophic nitrogen removal system	C1.pe.qc	3451329580	34171580	aquatic biome	biofilm	water	wastewater|sludge	WGS	Harbin	101.000	public	
4568577.3	Comparative metagenomics and metatranscriptomics in AMD	DBS-non-rRNA-cDNA.deplicate.bacteria.archaea	10065266	50137	aquatic biome	mine	water	miscellaneous	WGS	Guangdong	200.755	public	
4568579.3	Comparative metagenomics and metatranscriptomics in AMD	FK-non-rRNA-cDNA.deplicate.bacteria.archaea	12601628	61834	aquatic biome	mine	water	miscellaneous	WGS	Guangdong	203.798	public	
4568580.3	Comparative metagenomics and metatranscriptomics in AMD	YFP_non-rRNA-cDNA.dereplicate.bacteria.archaea	12911442	62018	aquatic biome	mine	water	miscellaneous	WGS	Guangdong	208.189	public	
4568581.3	Comparative metagenomics and metatranscriptomics in AMD	YFS_non-rRNA-cDNA.dereplicate-bacteria-archaea	12480663	58557	aquatic biome	mine	water	miscellaneous	WGS	Guangdong	213.137	public	
4568582.3	Comparative metagenomics and metatranscriptomics in AMD	DBS-non-rRNA-DNA-bacteria.archaea	215205630	582212	aquatic biome	mine	water	miscellaneous	WGS	Guangdong	369.634	public	
4568583.3	Comparative metagenomics and metatranscriptomics in AMD	FK-non-rRNA-DNA-bacteria.archaea	193951212	467560	aquatic biome	mine	water	miscellaneous	WGS	Guangdong	414.816	public	
4568585.3	Comparative metagenomics and metatranscriptomics in AMD	YFP-non-rRNA-DNA-bacteria.archaea	214446857	547371	aquatic biome	mine	water	miscellaneous	WGS	Guangdong	391.776	public	
4568625.3	Initial activated sludge DNA	140528_SND104_B_L007_GCZ-12_R1	2214026800	22140268	aquatic biome	organic feature	anthropogenic environmental material	wastewater|sludge	WGS	Geneva	100.000	public	
4568626.3	Initial activated sludge DNA	140528_SND104_B_L007_GCZ-12_R2	2214026800	22140268	aquatic biome	organic feature	anthropogenic environmental material	wastewater|sludge	WGS	Geneva	100.000	public	
4568627.3	UrineViromeProject	URN10_Reads	130548564	650536	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	200.678	public	
4568628.3	UrineViromeProject	URN11_Reads	206902380	1003850	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	206.109	public	
4568629.3	UrineViromeProject	URN12_Reads	221373049	1116705	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	198.238	public	
4568630.3	UrineViromeProject	URN13_Reads	146085889	729718	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	200.195	public	
4568631.3	UrineViromeProject	URN15_Reads	125104888	631819	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	198.007	public	
4568632.3	UrineViromeProject	URN16_Reads	177961149	857887	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	207.441	public	
4568633.3	UrineViromeProject	URN1_Reads	113753802	534412	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	212.858	public	
4568634.3	UrineViromeProject	URN2_Reads	182210246	858681	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	212.198	public	
4568635.3	UrineViromeProject	URN6_Reads	156952354	765829	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	204.944	public	
4568636.3	UrineViromeProject	URN9_Reads	126354066	658048	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	192.013	public	
4568637.3	UrineViromeProject	URP10_Reads	130370383	624144	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	208.879	public	
4568638.3	UrineViromeProject	URP12_Reads	152367827	691906	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	220.215	public	
4568639.3	UrineViromeProject	URP14_Reads	154945715	724661	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	213.818	public	
4568640.3	UrineViromeProject	URP1_Reads	143900255	662120	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	217.333	public	
4568641.3	UrineViromeProject	URP2_Reads	136731653	632903	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	216.039	public	
4568642.3	UrineViromeProject	URP3_Reads	101022382	514004	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	196.540	public	
4568643.3	UrineViromeProject	URP4_Reads	155806296	766694	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	203.218	public	
4568644.3	UrineViromeProject	URP6_Reads	120070732	564278	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	212.786	public	
4568645.3	UrineViromeProject	URP7_Reads	163882843	785652	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	208.595	public	
4568646.3	UrineViromeProject	URP9_Reads	155325645	768502	terrestrial biome	human-associated habitat	urine	human-associated	WGS	California	202.115	public	
4568661.3	Comparative metagenomics and metatranscriptomics in AMD	YFS-non-rRNA-DNA-bacteria.archaea	194491924	524314	aquatic biome	mine	water	miscellaneous	WGS	Guangdong	370.946	public	
4569430.3	International Geobiology Course 2014	GB14 Black Soil Upstream of Weir	3093070370	9800935	freshwater biome	hydrographic feature	microbial mat material	microbial mat|biofilm	WGS	Little Hot Creek	315.589	public	
4569431.3	International Geobiology Course 2014	GB14 Orange Biofilm Below Weir	3072925491	9836592	freshwater biome	hydrographic feature	microbial mat material	microbial mat|biofilm	WGS	Little Hot Creek	312.397	public	
4569432.3	International Geobiology Course 2014	LHC14 Cone Pool Cones	3897484022	12548374	freshwater biome	hydrographic feature	microbial mat material	microbial mat|biofilm	WGS	Little Hot Creek	310.597	public	
4569433.3	International Geobiology Course 2014	GB14 Cone Pool Mat	3817077454	12287695	freshwater biome	hydrographic feature	microbial mat material	microbial mat|biofilm	WGS	Little Hot Creek	310.642	public	
4569530.3	Soil bacterial community diversity and function (redclay and diesel)	C2.subsample	2519484805	5357854	Temperate broadleaf and mixed forest biome	arable soil	arable soil	soil	WGS	Bucheon, South Korea	470.241	public	
4569531.3	Soil bacterial community diversity and function (redclay and diesel)	C5.subsample	2596439268	5357854	Temperate broadleaf and mixed forest biome	arable soil	arable soil	soil	WGS	Bucheon, South Korea	484.604	public	
4569532.3	Soil bacterial community diversity and function (redclay and diesel)	D2.subsample	2541287179	5357854	Temperate broadleaf and mixed forest biome	arable soil	arable soil	soil	WGS	Bucheon, South Korea	474.311	public	
